epoch,loss,mae,absrel,mse,rmse,imae,irmse,delta1,delta2,delta3,gpu_time,data_time,ause
0,1.3036311394434443,283.60921427626755,0.01627988274719847,1394413.6714926425,1109.0368919865632,71.82452171941712,7268.827397753274,99.29613737438132,99.72826607059429,99.85177237304887,0.8034477978691504,0.006628623050139995,
1,0.767177278884773,244.39038138234264,0.013492828489518096,1071631.8267236287,999.6774896802776,14.837857473051733,2147.9598263283315,99.51878775609697,99.84326976595021,99.93410359105313,0.8031517190481804,0.008887696159036116,
2,0.6507599770738343,237.5856591341268,0.013081822445737428,994249.8742120015,964.8033956865003,37.598759966299454,4605.654609906666,99.5500377049371,99.85693871968562,99.94161248719469,0.802717530704349,0.007293398992188549,
3,0.5950429666880364,233.66084068461944,0.012863880187662824,958875.1495065368,947.6607800342653,1.9294262326369616,169.54201476767815,99.56547086303088,99.86326424573535,99.94512037902376,0.802597110186909,0.0061254899308452165,
4,0.5602275861825111,231.94588198014867,0.012772114819131744,934944.5656665463,936.2259425845085,1.8415503091297427,264.99623844543567,99.57371427202983,99.8672081240037,99.94721207304183,0.801956153670363,0.005833810604077429,
5,0.47626423815425084,226.8268699248974,0.012415277360212258,890253.9312516735,915.2338290810767,1.7675419304406352,129.6417763563671,99.59288214389296,99.87442424992399,99.95077646864749,0.8017186223010351,0.0056708436530861365,
6,0.46753361804059246,226.61639126754534,0.012403661398124143,885749.3603296205,912.127779496242,3.542867646719397,452.03243670775134,99.59451071577479,99.87512651855737,99.95107439198303,0.80156154584717,0.006044766092947685,
7,0.459479648369605,226.42807301111822,0.012396164581066167,880495.3424799617,909.4687397260415,1.8590104442838602,177.23692852081808,99.59653421420762,99.87601600250306,99.9514938708348,0.8025684422415686,0.006063869261553452,
8,0.45275822250626996,226.16826645359677,0.012385139327663086,875791.3732821195,907.6620538003458,2.0123787477892483,162.6703189689826,99.5977285540077,99.8764303627024,99.9517017275594,0.8020946983019962,0.006368761071059897,
9,0.4475478035489658,225.74247563705475,0.012367588220195276,872288.2183469057,906.198173232844,2.3356976212951484,178.90287494469038,99.59864773768402,99.8767746534083,99.951890287062,0.8024792759356703,0.007555606831560346,
0,70.8145057634626,3733.37648046875,10.42979757145473,54836063.152,7057.735267167307,inf,inf,40.00805177525112,49.115190059116905,57.01989685058594,0.360554721559797,0.3747877971104213,
0,78.26011874728732,4648.695021701389,10.344512764612833,70793294.96,8305.730575669833,31.890904053582087,40.77979751163059,48.948411543104385,0.3511093796624078,0.44187032911512586,
0,81.72394372558594,4447.285848632812,16.05218925857544,68206366.816,8067.182224427925,36.9919944229126,44.99702857589722,52.12338474273682,0.4055593814849853,0.4241735754013062,
0,85.38076655921753,4709.989077452153,16.942780319469396,73038320.37320574,8419.271795771308,33.89242173336339,42.516287023370914,50.22994565826854,0.3684871783096825,0.4528276758330861,
0,82.25162627845289,4470.306692490281,14.393444956090462,68136985.41626795,8011.583087230282,38.450753882741246,46.12685924329256,53.398953889545645,0.3635165946905693,0.44214084889900174,
1,28.67874086005836,2202.269128359562,16.227444527365943,20889717.654545456,4537.423461181134,49.4565179815703,63.33174159583863,71.26682323839105,0.3026437239213423,0.4326964629323859,
2,15.34403680865274,1639.6130987870065,13.53691766136571,12863180.298564592,3561.342764543727,55.254004632685174,67.91424137827312,74.69276404129832,0.2995730815321635,0.4233277368773684,
3,10.138366490231746,1301.489794921875,9.176116103760934,9020301.266985646,2979.6089910006476,63.02156906492972,73.41129914060164,78.62173803594123,0.3186494882026928,0.4648619761307274,
4,6.415297887884258,947.4044306266821,5.405792569657832,6224765.178947369,2478.7972129132754,65.92073668338465,76.69025705145877,83.84096262078536,0.35012771752462435,0.4883719540098638,
5,5.443516815222051,836.5996584367524,4.264970252958782,5417022.374641148,2310.5812017702474,67.89215412778718,79.63190733987179,87.84417271956302,0.34125700453251745,0.4747683306059769,
6,5.205362704153837,816.9176929528634,4.0013053983022155,5272828.380861244,2281.269621649944,68.73964277933659,80.74095596240468,88.71174840607712,0.34538467649067417,0.4669429655850789,
7,5.063040255587637,800.6060216876308,3.8113253483931984,5165498.892822967,2258.2368873084565,69.40228061949807,81.82484955856104,89.33244672711386,0.34803718425440444,0.48555210492257295,
8,4.957022858122319,787.9555546080667,3.66801607779909,5082187.705263158,2239.5249520512766,70.15909629347222,82.87554486288408,89.77235719233609,0.3383692291935095,0.4859394862891384,
9,4.841040543049717,773.7869383013419,3.523579947914233,4987882.275598086,2216.7576396440763,71.09580641751084,83.92283390903016,90.13460306414007,0.33103458482112613,0.4713905758834912,
0,0.3876090062503257,380.45486826578775,3.4191677191257477,552066.7326458333,729.2549398328707,58.34189881134033,69.28917583020528,75.41001666895548,0.34282155005137127,0.9593459048271179,
0,0.2062645893395335,350.16852548217776,3.0467225255966186,532226.11996875,716.7600667288596,55.19252827390035,67.2405190111796,74.47476306788127,0.28656183513005573,0.9307637858390808,
1,-0.17008070313548765,276.9597814025879,2.7838605229059854,385052.56427083333,614.7524114650993,54.84098187001546,67.34429943084717,75.72027525838216,0.2780562448501587,0.914532774289449,
2,-0.3054240857726448,255.8542158203125,2.6399498924414315,350768.77404166665,586.1534944559146,58.13859889729817,71.22289460245769,79.25065984598795,0.27814496103922526,0.9149173863728841,
3,-0.41233057259884665,222.02652150472005,2.290312531073888,269839.50615104166,508.8842071635526,60.034524899800616,75.0875299428304,82.68930422973632,0.27891880400975544,0.9186549809773763,
4,-0.5324172202066207,196.41551351420085,2.0201051576534907,225705.55214583332,463.3913047272949,63.22938382212321,78.2632100575765,85.49307912699382,0.2789012123743693,0.9159417525927226,
5,-0.6539567361099956,182.38630692545573,1.788266448100408,209987.60140364582,445.79280414471776,66.57305314890543,80.1245211537679,87.07998485819499,0.27792574564615885,0.916696371237437,
6,-0.6719189214746778,181.0031769205729,1.7555250251690546,209783.08509114583,445.19625832014856,66.97980024210612,80.13635356140136,87.01257162475586,0.2781442341804504,0.9160207476615906,
7,-0.6684857495819839,182.47685091145834,1.7454604349931082,212510.46242708334,447.5931468627284,66.89108403523763,79.81103428904215,86.70798232014974,0.27903326352437335,0.9131991944313049,
8,-0.6906178129153171,179.38373095194498,1.7058257296482722,209245.16278125,444.18854073436364,67.12802660624186,79.9147819442749,86.82303423055014,0.2795234645207723,0.9246552573839824,
9,-0.6900399461053311,180.9603940226237,1.6809174222548802,211895.8028984375,447.55035642137005,67.09571794637044,79.72338082631428,86.57138609822591,0.28334965753555297,0.9604239610036214,
0,-0.10232707397969595,946.8015764973958,9.900186465263367,1223920.9894166666,1078.4112643364763,70.39136707305909,73.08860605875651,77.90533855438233,0.14890940713882447,1.0633006410598755,
0,-0.38262643267858465,719.8486249389648,6.914403413534164,805718.6602083333,868.0141214486183,65.6027068417867,74.96910123125713,81.7074381351471,0.1499279743830363,1.0633093330065408,
1,-0.6552388879243906,569.2598067525228,5.2350254628658295,581228.4487239583,743.0996746279717,62.182492635091144,75.51342540486654,82.9602646891276,0.14345107412338257,1.047473138332367,
2,-0.7218193469029696,545.8940608825684,5.026251253604889,556127.9286458333,725.0186127204194,62.05728097788493,75.96985640970865,83.41208836364746,0.14297025934855143,1.044923781077067,
3,-0.7413799354364164,545.5783146057129,4.79968286895752,563229.6309114583,728.8245646031845,62.964520584106445,76.6382397588094,83.84259501139323,0.14403138796488443,1.0420739731788635,
4,-0.765237981353576,540.3487538655598,4.707431366682052,560265.374375,726.2167701740556,64.01261153030396,77.33245247650146,84.27734578450521,0.14338801987965902,1.0449001859029134,
5,-0.8899310033917427,517.6623874613445,4.350853736956914,535006.6892864583,709.1270320695952,64.77876641845702,77.95799863433838,84.72710708109538,0.14344182713826498,1.048221361955007,
6,-0.9019401977621019,513.1472938537597,4.347009436686833,534027.783703125,707.5425505748474,65.35589137522379,78.31995132191976,84.94534407552084,0.1438155295054118,1.0411903653144836,
7,-0.9175605407863234,513.877456217448,4.322332762002945,537048.3071302084,708.7030607174427,65.88334835561116,78.65928327687581,85.20322009277344,0.14298935461044313,1.0474496844609578,
8,-0.8985894907539089,529.7617477111817,4.475127673625946,559837.6252135417,725.1752183134204,66.31525339508056,78.85736878204345,85.2978355102539,0.14346195967992148,1.0493762291272482,
9,-0.9255257139839232,515.6688526713053,4.426714250246683,538930.7323385417,709.2290566457579,65.68955281829834,78.48073556772867,85.0522008412679,0.14354990641276041,1.0437222878138224,
0,-1.0506978542238266,789.0068241006253,3.226898434081899,1866005.8765203266,1341.9235707041844,54.918592082465025,64.89357182630815,72.0319413589025,0.1975381019233823,0.03332256102951238,
1,-1.2453170682501293,516.5340107171307,2.3131839682443345,968223.2581014662,974.7634397842028,55.20756291914129,70.01560825905932,78.43859094494543,0.18639212519039675,0.035384012039245585,
2,-1.3257237546982585,382.63442422675513,1.9542224632029292,656124.7390765578,794.9444504795694,57.07825479631383,73.88717598487679,82.44831053172298,0.2787882490421843,0.03413995056698935,
3,-1.4052856135511351,305.42905147645286,1.5958793566092695,471642.30559605133,669.5137913153435,62.41348953908064,79.20242881330003,86.78270250858763,0.18148798737594263,0.034631909787039165,
4,-1.4299128946911213,286.40929588005173,1.5004563672031732,432791.615523992,638.6019663073752,64.36001925800531,80.15609161824395,87.34394562113329,0.19058680494639604,0.03698164429199056,
5,-1.4928049209395158,267.55100004405267,1.2908299624701414,405742.05287820724,617.3840926489711,68.92956866093057,82.63819265953504,88.85436281066305,0.18647678046971708,0.03401206851363063,
6,-1.5052126636111074,263.65339313368526,1.2643879981129935,396630.0929065312,609.7376573738226,69.43809106325317,82.91985458836719,89.05608368682607,0.1846741542383974,0.033711963874107596,
7,-1.509781646096917,261.98668656671737,1.2523299931725118,393800.49177878205,608.1423376144826,69.82096171800156,83.07855007752542,89.13407269750822,0.1778033603552539,0.03250341135754024,
8,-1.5185041154713999,259.3280216663212,1.2260822664694324,384641.7887527074,601.671691381187,70.07994377799767,83.1742230383248,89.1727523015603,0.175755642605241,0.036547940955564046,
9,-1.5237613183504262,255.50498822068263,1.2027612350575727,375670.9685417361,593.242057279375,70.41921895633178,83.36044091870093,89.3059200374574,0.17755693159513336,0.03218083316506803,
